Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
SANTIAGO DEL ESTERO,Moreno,Quimilí,otros,86119100,250.0
SANTIAGO DEL ESTERO,Moreno,Quimilí,satelital,86119100,6.0
SANTIAGO DEL ESTERO,Moreno,Quimilí,wireless,86119100,8.0
SANTIAGO DEL ESTERO,Moreno,Roversi,adsl,86119110,1.0
SANTIAGO DEL ESTERO,Moreno,Roversi,otros,86119110,15.0
SANTIAGO DEL ESTERO,Moreno,Roversi,satelital,86119110,1.0
SANTIAGO DEL ESTERO,Moreno,Tintina,fibra optica,86119120,193.0
SANTIAGO DEL ESTERO,Moreno,Tintina,satelital,86119120,3.0
SANTIAGO DEL ESTERO,Moreno,Weisburd,satelital,86119130,1.0
SANTIAGO DEL ESTERO,Moreno,Weisburd,wireless,86119130,43.0
SANTIAGO DEL ESTERO,Ojo de Agua,OTROS,satelital,Sin Datos,4.0
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,fibra optica,86126020,1.0
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,satelital,86126020,2.0
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,wireless,86126020,39.0
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,fibra optica,86126030,5.0
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,otros,86126030,333.0
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,wireless,86126030,62.0
SANTIAGO DEL ESTERO,OTROS,Otros,otros,Sin Datos,310.0
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,fibra optica,86133010,1.0
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,otros,86133010,20.0
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,wireless,86133010,4.0
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,otros,86133020,38.0
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,wireless,86133020,3.0
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,fibra optica,86133030,3.0
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,otros,86133030,134.0
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,satelital,86133030,1.0
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,wireless,86133030,10.0
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,adsl,86133050,1.0
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,fibra optica,86133050,2.0
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,otros,86133050,13.0
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,otros,86133060,60.0
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,wireless,86133060,5.0
SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,adsl,86140010,1.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,cablemodem,86140020,147.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,fibra optica,86140020,2.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,satelital,86140020,1.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,wireless,86140020,45.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,wireless,86140030,18.0
SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,otros,86147010,3.0
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,otros,86147020,2.0
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,satelital,86147020,1.0
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,fibra optica,86147030,1.0
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,otros,86147030,4.0
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,satelital,86147030,1.0
SANTIAGO DEL ESTERO,Río Hondo,El Charco,satelital,86147040,1.0
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,satelital,86147050,1.0
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,wireless,86147050,73.0
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,fibra optica,86147080,3.0
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,otros,86147080,7.0
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,otros,86147090,2.0
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,fibra optica,86147100,1.0
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,satelital,86147100,1.0
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,adsl,86147130,597.0
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,fibra optica,86147130,4.0
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,otros,86147130,80.0
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,satelital,86147130,1.0
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,wireless,86147130,378.0
SANTIAGO DEL ESTERO,Río Hondo,Villa Río Hondo,otros,86147150,10.0
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,cablemodem,86154010,50.0
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,satelital,86154010,1.0
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,wireless,86154010,45.0
SANTIAGO DEL ESTERO,Rivadavia,Palo Negro,fibra optica,86154020,1.0
SANTIAGO DEL ESTERO,Rivadavia,Palo Negro,wireless,86154020,8.0
SANTIAGO DEL ESTERO,Rivadavia,Selva,cablemodem,86154030,557.0
SANTIAGO DEL ESTERO,Rivadavia,Selva,fibra optica,86154030,542.0
SANTIAGO DEL ESTERO,Rivadavia,Selva,satelital,86154030,2.0
SANTIAGO DEL ESTERO,Rivadavia,Selva,wireless,86154030,357.0
SANTIAGO DEL ESTERO,Robles,Beltrán,adsl,86161010,69.0
SANTIAGO DEL ESTERO,Robles,Beltrán,satelital,86161010,1.0
SANTIAGO DEL ESTERO,Robles,Beltrán,wireless,86161010,70.0
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,satelital,86161020,2.0
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,wireless,86161020,42.0
SANTIAGO DEL ESTERO,Robles,Fernández,adsl,86161030,477.0
SANTIAGO DEL ESTERO,Robles,Fernández,fibra optica,86161030,3.0
SANTIAGO DEL ESTERO,Robles,Fernández,satelital,86161030,1.0
SANTIAGO DEL ESTERO,Robles,Fernández,wireless,86161030,108.0
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),fibra optica,86161040,1.0
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),satelital,86161040,1.0
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),wireless,86161040,97.0
SANTIAGO DEL ESTERO,Robles,Vilmer,fibra optica,86161050,3.0
SANTIAGO DEL ESTERO,Robles,Vilmer,satelital,86161050,1.0
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,fibra optica,86168010,2.0
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,satelital,86168010,1.0
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,wireless,86168010,1.0
SANTIAGO DEL ESTERO,Salavina,Los Telares,fibra optica,86168020,4.0
SANTIAGO DEL ESTERO,Salavina,Los Telares,satelital,86168020,1.0
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,satelital,86168030,1.0
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,wireless,86168030,1.0
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,fibra optica,86175010,1.0
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,satelital,86175010,1.0
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,wireless,86175010,74.0
SANTIAGO DEL ESTERO,San Martín,Estación Robles,satelital,86175020,1.0
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,satelital,86175030,1.0
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,wireless,86175030,3.0
SANTIAGO DEL ESTERO,San Martín,Villa Nueva,wireless,86175040,1.0
SANTIAGO DEL ESTERO,Sarmiento,Garza,adsl,86182010,1.0
SANTIAGO DEL ESTERO,Sarmiento,Garza,fibra optica,86182010,1.0
SANTIAGO DEL ESTERO,Sarmiento,Garza,satelital,86182010,1.0
SANTIAGO DEL ESTERO,Silípica,Árraga,adsl,86189010,1.0
SANTIAGO DEL ESTERO,Silípica,Árraga,fibra optica,86189010,2.0
SANTIAGO DEL ESTERO,Silípica,Árraga,satelital,86189010,1.0
SANTIAGO DEL ESTERO,Silípica,Árraga,wireless,86189010,83.0
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,adsl,86189020,1.0
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,satelital,86189020,1.0
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,wireless,86189020,31.0
SANTIAGO DEL ESTERO,Silípica,Simbol,adsl,86189030,1.0
SANTIAGO DEL ESTERO,Silípica,Simbol,wireless,86189030,1.0
TIERRA DEL FUEGO,Antartida Argentina,Base Belgrano Ii,fibra optica,Sin Datos,1.0
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Orcadas,satelital,Sin Datos,1.0
TIERRA DEL FUEGO,Antartida Argentina,Base San Martin,fibra optica,Sin Datos,1.0
TIERRA DEL FUEGO,Río Grande,Río Grande,adsl,94007010,6225.0
TIERRA DEL FUEGO,Río Grande,Río Grande,cablemodem,94007010,23991.0
TIERRA DEL FUEGO,Río Grande,Río Grande,dial up,94007010,135.0
TIERRA DEL FUEGO,Río Grande,Río Grande,fibra optica,94007010,2437.0
TIERRA DEL FUEGO,Río Grande,Río Grande,otros,94007010,1.0
TIERRA DEL FUEGO,Río Grande,Río Grande,satelital,94007010,13.0
TIERRA DEL FUEGO,Río Grande,Río Grande,wireless,94007010,4.0
TIERRA DEL FUEGO,Río Grande,Tolhuin,adsl,94007020,251.0
TIERRA DEL FUEGO,Río Grande,Tolhuin,fibra optica,94007020,2.0
TIERRA DEL FUEGO,Río Grande,Tolhuin,satelital,94007020,3.0
TIERRA DEL FUEGO,Río Grande,Tolhuin,wireless,94007020,64.0
TIERRA DEL FUEGO,Ushuaia,Laguna Escondida,satelital,94014010,1.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,adsl,94014020,2881.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,cablemodem,94014020,23868.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,dial up,94014020,170.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,fibra optica,94014020,1243.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,otros,94014020,3.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,satelital,94014020,5.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,wireless,94014020,109.0
TUCUMAN,Burruyacú,7 de Abril,satelital,90007080,1.0
TUCUMAN,Burruyacú,7 de Abril,wireless,90007080,3.0
TUCUMAN,Burruyacú,Garmendia,wireless,90007040,3.0
TUCUMAN,Burruyacú,OTROS,satelital,Sin Datos,1.0
TUCUMAN,Burruyacú,Piedrabuena,wireless,90007070,3.0
TUCUMAN,Burruyacú,Villa Burruyacú,satelital,90007100,3.0
TUCUMAN,Burruyacú,Villa Burruyacú,wireless,90007100,3.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),adsl,90084010,18967.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),cablemodem,90084010,20083.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),dial up,90084010,27.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),fibra optica,90084010,153294.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),otros,90084010,337.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),satelital,90084010,15.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),wireless,90084010,280.0
TUCUMAN,Chicligasta,Arcadia,adsl,90021030,13.0
TUCUMAN,Chicligasta,Concepción,adsl,90021050,802.0
TUCUMAN,Chicligasta,Concepción,cablemodem,90021050,18.0
TUCUMAN,Chicligasta,Concepción,fibra optica,90021050,5805.0
TUCUMAN,Chicligasta,Concepción,otros,90021050,1.0
TUCUMAN,Chicligasta,Concepción,wireless,90021050,23.0
TUCUMAN,Chicligasta,La Trinidad,adsl,90021070,1.0
TUCUMAN,Cruz Alta,Alderetes,cablemodem,90014010,7.0
TUCUMAN,Cruz Alta,Alderetes,fibra optica,90014010,4001.0
TUCUMAN,Cruz Alta,Alderetes,otros,90014010,5.0
TUCUMAN,Cruz Alta,Banda del Río Salí,cablemodem,90014020,13.0
TUCUMAN,Cruz Alta,Banda del Río Salí,fibra optica,90014020,4675.0
TUCUMAN,Cruz Alta,Banda del Río Salí,otros,90014020,14.0
TUCUMAN,Cruz Alta,Banda del Río Salí,wireless,90014020,31.0
TUCUMAN,Cruz Alta,Colombres,wireless,90014040,1.0
TUCUMAN,Cruz Alta,Delfín Gallo,wireless,90014060,10.0
TUCUMAN,Cruz Alta,El Bracho,wireless,90014070,10.0
TUCUMAN,Cruz Alta,La Florida,satelital,90014080,1.0
TUCUMAN,Cruz Alta,La Florida,wireless,90014080,11.0
TUCUMAN,Cruz Alta,Las Cejas,fibra optica,90014090,20.0
TUCUMAN,Cruz Alta,Las Cejas,satelital,90014090,2.0
TUCUMAN,Cruz Alta,Los Ralos,wireless,90014100,10.0
TUCUMAN,Cruz Alta,Pacará,wireless,90014110,2.0
TUCUMAN,Cruz Alta,Ranchillos,fibra optica,90014120,20.0
TUCUMAN,Cruz Alta,Ranchillos,wireless,90014120,2.0
TUCUMAN,Cruz Alta,San Andrés,adsl,90014130,320.0
TUCUMAN,Cruz Alta,San Andrés,fibra optica,90014130,2.0
TUCUMAN,Famaillá,Famaillá,adsl,90028030,345.0
TUCUMAN,Famaillá,Famaillá,fibra optica,90028030,117.0
TUCUMAN,Famaillá,Famaillá,satelital,90028030,1.0
TUCUMAN,Famaillá,Famaillá,wireless,90028030,79.0
TUCUMAN,Graneros,Graneros,satelital,90035010,2.0
TUCUMAN,Graneros,Graneros,wireless,90035010,17.0
TUCUMAN,Graneros,Lamadrid,fibra optica,90035020,4.0
TUCUMAN,Graneros,Lamadrid,satelital,90035020,1.0
TUCUMAN,Graneros,Lamadrid,wireless,90035020,21.0
TUCUMAN,Graneros,Taco Ralo,wireless,90035030,36.0
TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,adsl,90042010,432.0
TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,satelital,90042010,1.0
TUCUMAN,La Cocha,La Cocha,adsl,90049010,217.0
TUCUMAN,La Cocha,La Cocha,satelital,90049010,4.0
TUCUMAN,La Cocha,La Cocha,wireless,90049010,3.0
TUCUMAN,La Cocha,San José de La Cocha,satelital,90049020,1.0
TUCUMAN,La Cocha,San José de La Cocha,wireless,90049020,1.0
TUCUMAN,Leales,Bella Vista,adsl,90056010,1105.0
TUCUMAN,Leales,Bella Vista,fibra optica,90056010,95.0
TUCUMAN,Leales,Bella Vista,otros,90056010,4.0
TUCUMAN,Leales,Bella Vista,wireless,90056010,55.0
TUCUMAN,Leales,Estación Aráoz,fibra optica,90056020,20.0
TUCUMAN,Leales,Manuel García Fernández,adsl,90056040,25.0
TUCUMAN,Leales,Pala Pala,satelital,90056050,1.0
TUCUMAN,Leales,Pala Pala,wireless,90056050,15.0
TUCUMAN,Leales,Río Colorado,wireless,90056060,115.0
TUCUMAN,Leales,Santa Rosa de Leales,wireless,90056070,30.0
TUCUMAN,Leales,Villa Fiad - Ingenio Leales,wireless,90056080,15.0
TUCUMAN,Lules,El Manantial,cablemodem,90063020,3.0
TUCUMAN,Lules,El Manantial,fibra optica,90063020,2951.0
TUCUMAN,Lules,El Manantial,otros,90063020,1.0
TUCUMAN,Lules,Ingenio San Pablo,adsl,90063030,530.0
TUCUMAN,Lules,Ingenio San Pablo,fibra optica,90063030,193.0
TUCUMAN,Lules,Ingenio San Pablo,wireless,90063030,133.0
TUCUMAN,Lules,La Reducción,adsl,90063040,264.0
TUCUMAN,Lules,Lules,adsl,90063050,546.0
TUCUMAN,Lules,Lules,cablemodem,90063050,13.0
TUCUMAN,Lules,Lules,fibra optica,90063050,2926.0
TUCUMAN,Lules,Lules,otros,90063050,4.0
TUCUMAN,Lules,Lules,wireless,90063050,233.0
TUCUMAN,Monteros,Acheral,adsl,90070010,7.0
TUCUMAN,Monteros,Acheral,fibra optica,90070010,133.0
TUCUMAN,Monteros,Acheral,wireless,90070010,11.0
TUCUMAN,Monteros,Capitán Cáceres,wireless,90070020,40.0
TUCUMAN,Monteros,Monteros,adsl,90070030,484.0
TUCUMAN,Monteros,Monteros,fibra optica,90070030,20.0
TUCUMAN,Monteros,Monteros,wireless,90070030,225.0
TUCUMAN,Monteros,Pueblo Independencia,adsl,90070040,4.0
TUCUMAN,Monteros,Río Seco,adsl,90070050,11.0
TUCUMAN,Monteros,Río Seco,fibra optica,90070050,6.0
TUCUMAN,Monteros,Río Seco,wireless,90070050,330.0
TUCUMAN,Monteros,Santa Lucía,adsl,90070060,1.0
TUCUMAN,Monteros,Santa Lucía,wireless,90070060,13.0
TUCUMAN,Monteros,Sargento Moya,wireless,90070070,29.0
TUCUMAN,Monteros,Teniente Berdina,wireless,90070090,26.0
TUCUMAN,Monteros,Villa Quinteros,adsl,90070100,10.0
TUCUMAN,Monteros,Villa Quinteros,wireless,90070100,391.0
TUCUMAN,OTROS,OTROS,otros,Sin Datos,9.0
TUCUMAN,Río Chico,Aguilares,adsl,90077010,1052.0
TUCUMAN,Río Chico,Aguilares,wireless,90077010,93.0
TUCUMAN,Río Chico,Los Sarmientos,adsl,90077020,32.0
